#filename	date	concept_num	concept
25486427	2015-09-03	SRSF1	1
19073162	2009-03-24	BCL2	3
19073162	2009-03-24	BAX	4
18413730	2008-04-16	MTOR	2
14695149	2003-12-25	BCL2	2
14695149	2003-12-25	BAX	1
25701359	2015-05-01	BTG3	10
12821947	2003-06-24	RUNX3	1
12821947	2003-06-24	CDKN2A	1
12821947	2003-06-24	GSTP1	2
12821947	2003-06-24	RASSF1	2
12082631	2002-06-25	PLK1	7
15007390	2004-06-04	KCNQ1OT1	9
15007390	2004-06-04	CDKN1C	15
25973038	2015-05-14	SERPINA3	1
25973038	2015-05-14	FEZF2	1
25973038	2015-05-14	AHSG	4
25973038	2015-05-14	LRG1	5
22867052	2012-11-15	MIR98	1
19124015	2009-07-06	MDM2	12
19124015	2009-07-06	AKT1	8
24342434	2014-01-20	GGCT	10
15150070	2004-06-02	NODAL	1
27072986	2016-07-02	CHN1	4
27072986	2016-07-02	TNFAIP3	4
9676852	1998-09-16	NODAL	1
27004535	2016-04-07	PTEN	7
27004535	2016-04-07	PTK2	1
